ext_gene	transcript	eSTR	log10p	STR_pheno
C25D7.12	C25D7.12	STR_25278	9.53718991385125	STR length
C25D7.14	C25D7.14	STR_24994	8.02479383657804	STR genotype
C25D7.14	C25D7.14	STR_25009	14.2171666830245	STR genotype
C25D7.14	C25D7.14	STR_25061	14.5642871747698	STR genotype
C25D7.14	C25D7.14	STR_25066	15.1040076750716	STR genotype
C25D7.14	C25D7.14	STR_25115	7.7871017848483	STR genotype
C25D7.14	C25D7.14	STR_25146	8.26607031643532	STR genotype
C25D7.14	C25D7.14	STR_25159	8.21265917103673	STR genotype
C25D7.14	C25D7.14	STR_25197	15.5526247537106	STR genotype
C25D7.14	C25D7.14	STR_25243	11.1956583075133	STR genotype
C25D7.14	C25D7.14	STR_25278	13.2591776615392	STR genotype
C25D7.14	C25D7.14	STR_25367	9.26382190123118	STR genotype
C25D7.14	C25D7.14	STR_24917	11.5375932153104	STR length
C25D7.14	C25D7.14	STR_24921	7.41317981830226	STR length
C25D7.14	C25D7.14	STR_24994	8.02479383657804	STR length
C25D7.14	C25D7.14	STR_25061	14.5642871747698	STR length
C25D7.14	C25D7.14	STR_25066	18.5538416665085	STR length
C25D7.14	C25D7.14	STR_25115	7.7871017848483	STR length
C25D7.14	C25D7.14	STR_25146	8.26607031643537	STR length
C25D7.14	C25D7.14	STR_25159	8.21265917103676	STR length
C25D7.14	C25D7.14	STR_25197	15.5526247537106	STR length
C25D7.14	C25D7.14	STR_25243	11.1956583075133	STR length
C25D7.14	C25D7.14	STR_25278	13.3932777979466	STR length
C25D7.14	C25D7.14	STR_25367	9.26382190123118	STR length
C25D7.2	C25D7.2	STR_24958	9.51418443168002	STR genotype
C25D7.2	C25D7.2	STR_24991	12.5445368631588	STR genotype
C25D7.2	C25D7.2	STR_24994	13.3425124093266	STR genotype
C25D7.2	C25D7.2	STR_25004	9.90560573583985	STR genotype
C25D7.2	C25D7.2	STR_25009	10.6680942193797	STR genotype
C25D7.2	C25D7.2	STR_25072	11.7788436880592	STR genotype
C25D7.2	C25D7.2	STR_25120	15.901529834069	STR genotype
C25D7.2	C25D7.2	STR_25133	13.9516484849089	STR genotype
C25D7.2	C25D7.2	STR_25145	10.8379747255396	STR genotype
C25D7.2	C25D7.2	STR_25159	14.474832281778	STR genotype
C25D7.2	C25D7.2	STR_25278	12.3944726287109	STR genotype
C25D7.2	C25D7.2	STR_25326	13.8780528593353	STR genotype
C25D7.2	C25D7.2	STR_25327	13.6238832672983	STR genotype
C25D7.2	C25D7.2	STR_25338	11.1057902006799	STR genotype
C25D7.2	C25D7.2	STR_25367	9.95822440855394	STR genotype
C25D7.2	C25D7.2	STR_24917	7.47796400505099	STR length
C25D7.2	C25D7.2	STR_24958	9.73812690237119	STR length
C25D7.2	C25D7.2	STR_24991	12.5445368631588	STR length
C25D7.2	C25D7.2	STR_24994	13.3425124093266	STR length
C25D7.2	C25D7.2	STR_25004	8.82357659517997	STR length
C25D7.2	C25D7.2	STR_25072	11.9552642071656	STR length
C25D7.2	C25D7.2	STR_25120	15.394591346737	STR length
C25D7.2	C25D7.2	STR_25145	10.8379747255396	STR length
C25D7.2	C25D7.2	STR_25159	14.474832281778	STR length
C25D7.2	C25D7.2	STR_25278	12.2174044239585	STR length
C25D7.2	C25D7.2	STR_25326	13.8780528593353	STR length
C25D7.2	C25D7.2	STR_25327	13.6238832672983	STR length
C25D7.2	C25D7.2	STR_25367	9.95822440855394	STR length
C25H3.15	C25H3.15.1	STR_7397	15.645585237138	STR genotype
C25H3.15	C25H3.15.1	STR_7409	14.4644000214475	STR genotype
C25H3.15	C25H3.15.1	STR_7411	12.2437322398545	STR genotype
C25H3.15	C25H3.15.1	STR_7421	71.5605699246465	STR genotype
C25H3.15	C25H3.15.1	STR_7425	17.3111798132607	STR genotype
C25H3.15	C25H3.15.1	STR_7428	16.7576229808445	STR genotype
C25H3.15	C25H3.15.1	STR_7429	19.2935514701872	STR genotype
C25H3.15	C25H3.15.1	STR_7434	17.4100306355537	STR genotype
C25H3.15	C25H3.15.1	STR_7437	9.83803502059344	STR genotype
C25H3.15	C25H3.15.1	STR_7442	18.3507394362387	STR genotype
C25H3.15	C25H3.15.1	STR_7455	18.4947394503398	STR genotype
C25H3.15	C25H3.15.1	STR_7458	13.6510276087757	STR genotype
C25H3.15	C25H3.15.1	STR_7481	15.4158832759804	STR genotype
C25H3.15	C25H3.15.1	STR_7492	70.7206032731741	STR genotype
C25H3.15	C25H3.15.1	STR_7537	17.1877677378934	STR genotype
C25H3.15	C25H3.15.1	STR_7559	16.170320090141	STR genotype
C25H3.15	C25H3.15.1	STR_7579	62.4444378250582	STR genotype
C25H3.15	C25H3.15.1	STR_7617	89.7300407548849	STR genotype
C25H3.15	C25H3.15.1	STR_7637	10.9330873068903	STR genotype
C25H3.15	C25H3.15.1	STR_7638	12.4433427968423	STR genotype
C25H3.15	C25H3.15.1	STR_7647	8.11141837019024	STR genotype
C25H3.15	C25H3.15.1	STR_7705	10.903035333158	STR genotype
C25H3.15	C25H3.15.1	STR_7720	10.863577997436	STR genotype
C25H3.15	C25H3.15.1	STR_7721	10.7745279122244	STR genotype
C25H3.15	C25H3.15.1	STR_7727	69.7081677989603	STR genotype
C25H3.15	C25H3.15.1	STR_7747	15.9301300347558	STR genotype
C25H3.15	C25H3.15.1	STR_7770	78.5906179794911	STR genotype
C25H3.15	C25H3.15.1	STR_7397	15.9290086762783	STR length
C25H3.15	C25H3.15.1	STR_7409	14.4644000214475	STR length
C25H3.15	C25H3.15.1	STR_7411	12.2437322398545	STR length
C25H3.15	C25H3.15.1	STR_7421	71.652696414452	STR length
C25H3.15	C25H3.15.1	STR_7429	19.2935514701872	STR length
C25H3.15	C25H3.15.1	STR_7437	9.83803502059348	STR length
C25H3.15	C25H3.15.1	STR_7455	18.4947394503398	STR length
C25H3.15	C25H3.15.1	STR_7481	16.1397741097533	STR length
C25H3.15	C25H3.15.1	STR_7537	17.1877677378934	STR length
C25H3.15	C25H3.15.1	STR_7559	16.170320090141	STR length
C25H3.15	C25H3.15.1	STR_7579	56.3273685796595	STR length
C25H3.15	C25H3.15.1	STR_7637	10.9330873068903	STR length
C25H3.15	C25H3.15.1	STR_7638	12.4433427968423	STR length
C25H3.15	C25H3.15.1	STR_7647	8.11141837019024	STR length
C25H3.15	C25H3.15.1	STR_7705	9.58468972873028	STR length
C25H3.15	C25H3.15.1	STR_7720	10.863577997436	STR length
C25H3.15	C25H3.15.1	STR_7721	10.7745279122244	STR length
C25H3.15	C25H3.15.1	STR_7727	72.906223663827	STR length
C25H3.15	C25H3.15.1	STR_7747	15.9301300347558	STR length
C25H3.15	C25H3.15.1	STR_7770	82.9582906191873	STR length
C25H3.3	C25H3.3.1	STR_7601	11.3653111918621	STR genotype
C25H3.3	C25H3.3.1	STR_7637	8.80880827035942	STR genotype
C25H3.3	C25H3.3.1	STR_7648	10.459690378288	STR genotype
C25H3.3	C25H3.3.1	STR_7669	10.761016517064	STR genotype
C25H3.3	C25H3.3.1	STR_7601	11.2948643824997	STR length
C25H3.3	C25H3.3.1	STR_7637	8.80880827035942	STR length
C25H3.3	C25H3.3.1	STR_7648	8.76317868087033	STR length
mdt-26	C25H3.6a.1	STR_7421	10.5431134650183	STR genotype
mdt-26	C25H3.6a.1	STR_7492	12.3189626763551	STR genotype
mdt-26	C25H3.6a.1	STR_7579	11.0599223094884	STR genotype
mdt-26	C25H3.6a.1	STR_7617	10.9486747667214	STR genotype
mdt-26	C25H3.6a.1	STR_7727	11.4731450522099	STR genotype
mdt-26	C25H3.6a.1	STR_7770	10.4679309378955	STR genotype
mdt-26	C25H3.6a.1	STR_7421	10.6988769232406	STR length
mdt-26	C25H3.6a.1	STR_7579	11.2785296768011	STR length
mdt-26	C25H3.6a.1	STR_7720	7.41386360122559	STR length
mdt-26	C25H3.6a.1	STR_7727	11.3158323573166	STR length
mdt-26	C25H3.6a.1	STR_7770	10.6652224500042	STR length
mdt-26	C25H3.6a.2	STR_7421	20.5648399879752	STR genotype
mdt-26	C25H3.6a.2	STR_7429	7.85765337092292	STR genotype
mdt-26	C25H3.6a.2	STR_7492	20.7470381650292	STR genotype
mdt-26	C25H3.6a.2	STR_7579	18.4691373844194	STR genotype
mdt-26	C25H3.6a.2	STR_7617	22.1771407893444	STR genotype
mdt-26	C25H3.6a.2	STR_7727	19.326202443588	STR genotype
mdt-26	C25H3.6a.2	STR_7770	20.0175600842195	STR genotype
mdt-26	C25H3.6a.2	STR_7421	20.5321795246943	STR length
mdt-26	C25H3.6a.2	STR_7429	7.85765337092292	STR length
mdt-26	C25H3.6a.2	STR_7579	18.8326248934026	STR length
mdt-26	C25H3.6a.2	STR_7727	19.5193956215705	STR length
mdt-26	C25H3.6a.2	STR_7770	20.8601249273329	STR length
C26D10.3	C26D10.3.1	STR_7994	8.87367332291958	STR genotype
C26D10.3	C26D10.3.1	STR_8002	8.0860407196902	STR genotype
C26D10.3	C26D10.3.1	STR_8029	9.74260643780094	STR genotype
C26D10.3	C26D10.3.1	STR_8084	8.68641216723434	STR genotype
C26D10.3	C26D10.3.1	STR_8121	8.01280467234138	STR genotype
C26D10.3	C26D10.3.1	STR_8131	8.84280054988517	STR genotype
C26D10.3	C26D10.3.1	STR_8139	8.06260784182585	STR genotype
C26D10.3	C26D10.3.1	STR_8171	9.97234642177379	STR genotype
C26D10.3	C26D10.3.1	STR_8173	8.20480728529765	STR genotype
C26D10.3	C26D10.3.1	STR_8178	8.32502600710174	STR genotype
C26D10.3	C26D10.3.1	STR_8185	10.716129675471	STR genotype
C26D10.3	C26D10.3.1	STR_8194	9.38763969575208	STR genotype
C26D10.3	C26D10.3.1	STR_8202	9.34397513659072	STR genotype
C26D10.3	C26D10.3.1	STR_8204	8.5935478245056	STR genotype
C26D10.3	C26D10.3.1	STR_8215	8.2400476530205	STR genotype
C26D10.3	C26D10.3.1	STR_8228	9.13558172270822	STR genotype
C26D10.3	C26D10.3.1	STR_8252	9.04483920382875	STR genotype
C26D10.3	C26D10.3.1	STR_8257	9.30872747711722	STR genotype
C26D10.3	C26D10.3.1	STR_7994	8.87367332291956	STR length
C26D10.3	C26D10.3.1	STR_8002	8.0860407196902	STR length
C26D10.3	C26D10.3.1	STR_8029	9.74260643780092	STR length
C26D10.3	C26D10.3.1	STR_8076	7.44639381388509	STR length
C26D10.3	C26D10.3.1	STR_8084	8.85642136298589	STR length
C26D10.3	C26D10.3.1	STR_8121	8.0128046723414	STR length
C26D10.3	C26D10.3.1	STR_8131	8.84280054988519	STR length
C26D10.3	C26D10.3.1	STR_8139	7.65364281855676	STR length
C26D10.3	C26D10.3.1	STR_8171	9.97234642177381	STR length
C26D10.3	C26D10.3.1	STR_8173	8.20480728529765	STR length
C26D10.3	C26D10.3.1	STR_8185	10.716129675471	STR length
C26D10.3	C26D10.3.1	STR_8194	9.3876396957521	STR length
C26D10.3	C26D10.3.1	STR_8202	9.12183599356478	STR length
C26D10.3	C26D10.3.1	STR_8204	8.59354782450556	STR length
C26D10.3	C26D10.3.1	STR_8215	8.2400476530205	STR length
C26D10.3	C26D10.3.1	STR_8252	9.04483920382875	STR length
C26E6.12	C26E6.12.2	STR_12836	10.587468429866	STR genotype
C26E6.12	C26E6.12.2	STR_13023	8.70319087006588	STR genotype
C26E6.12	C26E6.12.2	STR_13084	8.76840983512787	STR genotype
C26E6.12	C26E6.12.2	STR_12836	10.6664543716557	STR length
C26E6.12	C26E6.12.2	STR_13084	8.76840983512787	STR length
eri-9	C26E6.7a.1	STR_12836	7.7177068769229	STR genotype
eri-9	C26E6.7a.1	STR_12836	7.63198933235308	STR length
eri-9	C26E6.7a.2	STR_12836	18.2763066504123	STR genotype
eri-9	C26E6.7a.2	STR_12897	9.98352721667773	STR genotype
eri-9	C26E6.7a.2	STR_12901	10.1618886291841	STR genotype
eri-9	C26E6.7a.2	STR_12915	7.65415762175688	STR genotype
eri-9	C26E6.7a.2	STR_13023	17.6578151676949	STR genotype
eri-9	C26E6.7a.2	STR_13075	9.67045491948583	STR genotype
eri-9	C26E6.7a.2	STR_13084	15.8998840237896	STR genotype
eri-9	C26E6.7a.2	STR_13091	13.5973039811509	STR genotype
eri-9	C26E6.7a.2	STR_13114	8.30661062630049	STR genotype
eri-9	C26E6.7a.2	STR_12783	7.46961600490973	STR length
eri-9	C26E6.7a.2	STR_12836	18.4435629398942	STR length
eri-9	C26E6.7a.2	STR_12901	10.1618886291841	STR length
eri-9	C26E6.7a.2	STR_12915	7.65415762175688	STR length
eri-9	C26E6.7a.2	STR_13075	8.96317992031422	STR length
eri-9	C26E6.7a.2	STR_13084	15.8998840237896	STR length
eri-9	C26E6.7a.2	STR_13091	13.5973039811509	STR length
eri-9	C26E6.7a.2	STR_13114	8.30661062630049	STR length
eri-9	C26E6.7b.1	STR_12736	10.2240774044452	STR genotype
eri-9	C26E6.7b.1	STR_12737	9.0239157898006	STR genotype
eri-9	C26E6.7b.1	STR_12753	10.070950072291	STR genotype
eri-9	C26E6.7b.1	STR_12757	9.3166196968155	STR genotype
eri-9	C26E6.7b.1	STR_12763	9.84456404678783	STR genotype
eri-9	C26E6.7b.1	STR_12764	8.95211065143413	STR genotype
eri-9	C26E6.7b.1	STR_12805	8.8643526620342	STR genotype
eri-9	C26E6.7b.1	STR_12836	10.7057931610177	STR genotype
eri-9	C26E6.7b.1	STR_12843	9.72335308062391	STR genotype
eri-9	C26E6.7b.1	STR_12844	7.97087746638631	STR genotype
eri-9	C26E6.7b.1	STR_12860	8.86821895021295	STR genotype
eri-9	C26E6.7b.1	STR_12895	8.20951283731364	STR genotype
eri-9	C26E6.7b.1	STR_12897	9.28240904312052	STR genotype
eri-9	C26E6.7b.1	STR_12901	9.29796727012487	STR genotype
eri-9	C26E6.7b.1	STR_12914	8.57280799391337	STR genotype
eri-9	C26E6.7b.1	STR_12915	8.78639602451328	STR genotype
eri-9	C26E6.7b.1	STR_12992	8.91617206792376	STR genotype
eri-9	C26E6.7b.1	STR_13023	10.3792842987483	STR genotype
eri-9	C26E6.7b.1	STR_13057	8.53787858153711	STR genotype
eri-9	C26E6.7b.1	STR_13073	9.40949658732617	STR genotype
eri-9	C26E6.7b.1	STR_13083	7.89291924090314	STR genotype
eri-9	C26E6.7b.1	STR_13084	8.88747719538073	STR genotype
eri-9	C26E6.7b.1	STR_13091	7.61925268213271	STR genotype
eri-9	C26E6.7b.1	STR_13099	8.60725411641129	STR genotype
eri-9	C26E6.7b.1	STR_12736	10.2157669626835	STR length
eri-9	C26E6.7b.1	STR_12737	9.0239157898006	STR length
eri-9	C26E6.7b.1	STR_12753	10.070950072291	STR length
eri-9	C26E6.7b.1	STR_12763	9.84456404678783	STR length
eri-9	C26E6.7b.1	STR_12805	7.9346809112528	STR length
eri-9	C26E6.7b.1	STR_12836	11.2287360001544	STR length
eri-9	C26E6.7b.1	STR_12843	9.84781700616919	STR length
eri-9	C26E6.7b.1	STR_12844	8.07382719804888	STR length
eri-9	C26E6.7b.1	STR_12860	8.86821895021295	STR length
eri-9	C26E6.7b.1	STR_12895	8.20951283731364	STR length
eri-9	C26E6.7b.1	STR_12901	9.29796727012491	STR length
eri-9	C26E6.7b.1	STR_12914	8.68193186553898	STR length
eri-9	C26E6.7b.1	STR_12915	8.78639602451328	STR length
eri-9	C26E6.7b.1	STR_12992	8.91617206792376	STR length
eri-9	C26E6.7b.1	STR_13057	8.52955357223123	STR length
eri-9	C26E6.7b.1	STR_13073	9.40949658732617	STR length
eri-9	C26E6.7b.1	STR_13083	7.9838586258288	STR length
eri-9	C26E6.7b.1	STR_13084	8.88747719538073	STR length
eri-9	C26E6.7b.1	STR_13091	7.61925268213271	STR length
eri-9	C26E6.7b.1	STR_13099	8.60725411641133	STR length
eri-9	C26E6.7b.2	STR_12736	14.5361186440185	STR genotype
eri-9	C26E6.7b.2	STR_12737	15.8675965407207	STR genotype
eri-9	C26E6.7b.2	STR_12740	10.0170423285961	STR genotype
eri-9	C26E6.7b.2	STR_12753	16.4268361941009	STR genotype
eri-9	C26E6.7b.2	STR_12757	15.4787576462045	STR genotype
eri-9	C26E6.7b.2	STR_12763	16.1279626373862	STR genotype
eri-9	C26E6.7b.2	STR_12805	12.5285208144853	STR genotype
eri-9	C26E6.7b.2	STR_12813	12.9584565724881	STR genotype
eri-9	C26E6.7b.2	STR_12843	14.0943792121919	STR genotype
eri-9	C26E6.7b.2	STR_12844	14.5417287541377	STR genotype
eri-9	C26E6.7b.2	STR_12858	9.62631898940981	STR genotype
eri-9	C26E6.7b.2	STR_12860	14.0184486577471	STR genotype
eri-9	C26E6.7b.2	STR_12884	11.279404861726	STR genotype
eri-9	C26E6.7b.2	STR_12890	10.8097572174842	STR genotype
eri-9	C26E6.7b.2	STR_12892	12.1433293737261	STR genotype
eri-9	C26E6.7b.2	STR_12895	15.1641930904309	STR genotype
eri-9	C26E6.7b.2	STR_12897	9.33271276529441	STR genotype
eri-9	C26E6.7b.2	STR_12914	14.0851198054513	STR genotype
eri-9	C26E6.7b.2	STR_12915	13.074669842732	STR genotype
eri-9	C26E6.7b.2	STR_12992	11.8086021789025	STR genotype
eri-9	C26E6.7b.2	STR_13057	10.0746786225507	STR genotype
eri-9	C26E6.7b.2	STR_13073	13.487674375925	STR genotype
eri-9	C26E6.7b.2	STR_13083	11.9082543058187	STR genotype
eri-9	C26E6.7b.2	STR_13099	12.0162731908131	STR genotype
eri-9	C26E6.7b.2	STR_12736	14.5011605396095	STR length
eri-9	C26E6.7b.2	STR_12737	15.8675965407207	STR length
eri-9	C26E6.7b.2	STR_12753	16.4268361941009	STR length
eri-9	C26E6.7b.2	STR_12763	16.1279626373862	STR length
eri-9	C26E6.7b.2	STR_12784	7.83280942524572	STR length
eri-9	C26E6.7b.2	STR_12805	12.6842558524329	STR length
eri-9	C26E6.7b.2	STR_12813	13.4555018370418	STR length
eri-9	C26E6.7b.2	STR_12843	14.4028981947605	STR length
eri-9	C26E6.7b.2	STR_12844	14.4258220658644	STR length
eri-9	C26E6.7b.2	STR_12858	9.62631898940985	STR length
eri-9	C26E6.7b.2	STR_12860	14.0184486577471	STR length
eri-9	C26E6.7b.2	STR_12895	15.1641930904309	STR length
eri-9	C26E6.7b.2	STR_12914	13.9784765280205	STR length
eri-9	C26E6.7b.2	STR_12915	13.074669842732	STR length
eri-9	C26E6.7b.2	STR_12992	11.8086021789025	STR length
eri-9	C26E6.7b.2	STR_13057	9.97634978025474	STR length
eri-9	C26E6.7b.2	STR_13073	13.487674375925	STR length
eri-9	C26E6.7b.2	STR_13083	11.8676031557826	STR length
eri-9	C26E6.7b.2	STR_13099	12.0162731908131	STR length
eri-9	C26E6.7c.1	STR_12836	10.9841973437639	STR genotype
eri-9	C26E6.7c.1	STR_13023	10.4314875449009	STR genotype
eri-9	C26E6.7c.1	STR_12836	11.6967223258553	STR length
eri-9	C26E6.7d.1	STR_12836	10.6979154471652	STR genotype
eri-9	C26E6.7d.1	STR_13023	10.6174488884219	STR genotype
eri-9	C26E6.7d.1	STR_13084	9.53883534693406	STR genotype
eri-9	C26E6.7d.1	STR_13091	8.15121072582406	STR genotype
eri-9	C26E6.7d.1	STR_12836	10.5073537421785	STR length
eri-9	C26E6.7d.1	STR_13084	9.53883534693406	STR length
eri-9	C26E6.7d.1	STR_13091	8.15121072582406	STR length
hint-3	C26F1.7b.1	STR_23867	11.2884668145666	STR genotype
hint-3	C26F1.7b.1	STR_23867	11.2884668145667	STR length
syg-2	C26G2.1g.1	STR_30670	7.95337118788599	STR genotype
syg-2	C26G2.1g.1	STR_30712	7.51059739550756	STR genotype
syg-2	C26G2.1g.1	STR_30670	8.28537820082292	STR length
C26H9A.3	C26H9A.3.1	STR_19819	9.17295032000603	STR genotype
C26H9A.3	C26H9A.3.1	STR_19820	15.3703595515524	STR genotype
C26H9A.3	C26H9A.3.1	STR_19848	12.1438187094064	STR genotype
C26H9A.3	C26H9A.3.1	STR_19854	11.8334461068952	STR genotype
C26H9A.3	C26H9A.3.1	STR_19870	15.2123367690866	STR genotype
C26H9A.3	C26H9A.3.1	STR_19890	11.888510594439	STR genotype
C26H9A.3	C26H9A.3.1	STR_19893	13.1399860275595	STR genotype
C26H9A.3	C26H9A.3.1	STR_19948	12.743813585418	STR genotype
C26H9A.3	C26H9A.3.1	STR_19963	14.7874189880811	STR genotype
C26H9A.3	C26H9A.3.1	STR_19978	13.9415317217928	STR genotype
C26H9A.3	C26H9A.3.1	STR_20003	12.5494166031611	STR genotype
C26H9A.3	C26H9A.3.1	STR_20043	10.7986065012717	STR genotype
C26H9A.3	C26H9A.3.1	STR_20068	13.2926925727551	STR genotype
C26H9A.3	C26H9A.3.1	STR_20074	14.6789983649276	STR genotype
C26H9A.3	C26H9A.3.1	STR_20075	11.8360987145115	STR genotype
C26H9A.3	C26H9A.3.1	STR_20078	12.539924234799	STR genotype
C26H9A.3	C26H9A.3.1	STR_20085	13.8871809753232	STR genotype
C26H9A.3	C26H9A.3.1	STR_20086	12.9558581426871	STR genotype
C26H9A.3	C26H9A.3.1	STR_20088	9.49615785709407	STR genotype
C26H9A.3	C26H9A.3.1	STR_20090	9.5605617693918	STR genotype
C26H9A.3	C26H9A.3.1	STR_20116	15.0475980452684	STR genotype
C26H9A.3	C26H9A.3.1	STR_20318	7.81865634678425	STR genotype
C26H9A.3	C26H9A.3.1	STR_20321	13.3792664644636	STR genotype
C26H9A.3	C26H9A.3.1	STR_20328	13.2530031357729	STR genotype
C26H9A.3	C26H9A.3.1	STR_20333	7.52754292761334	STR genotype
C26H9A.3	C26H9A.3.1	STR_20357	8.69733787571905	STR genotype
C26H9A.3	C26H9A.3.1	STR_19848	11.7495683479484	STR length
C26H9A.3	C26H9A.3.1	STR_19854	11.8334461068952	STR length
C26H9A.3	C26H9A.3.1	STR_19948	12.4022590006407	STR length
C26H9A.3	C26H9A.3.1	STR_19963	14.7874189880811	STR length
C26H9A.3	C26H9A.3.1	STR_19978	13.9415317217928	STR length
C26H9A.3	C26H9A.3.1	STR_20003	12.6017440732128	STR length
C26H9A.3	C26H9A.3.1	STR_20068	13.2354335222713	STR length
C26H9A.3	C26H9A.3.1	STR_20074	15.0878540636132	STR length
C26H9A.3	C26H9A.3.1	STR_20075	12.3110817366249	STR length
C26H9A.3	C26H9A.3.1	STR_20085	13.8284528073658	STR length
C26H9A.3	C26H9A.3.1	STR_20086	12.905335561711	STR length
C26H9A.3	C26H9A.3.1	STR_20088	8.89808799203329	STR length
C26H9A.3	C26H9A.3.1	STR_20090	8.90157104815505	STR length
C26H9A.3	C26H9A.3.1	STR_20116	11.0030234291343	STR length
C26H9A.3	C26H9A.3.1	STR_20321	13.3792664644636	STR length
C26H9A.3	C26H9A.3.1	STR_20357	8.28450010014287	STR length
pho-12	C27A2.4.1	STR_7278	10.3112372090827	STR genotype
pho-12	C27A2.4.1	STR_7307	10.6996097014759	STR genotype
pho-12	C27A2.4.1	STR_7311	9.40507045340348	STR genotype
pho-12	C27A2.4.1	STR_7336	9.02525567387189	STR genotype
pho-12	C27A2.4.1	STR_7436	13.0535337646888	STR genotype
pho-12	C27A2.4.1	STR_7453	16.8564035654267	STR genotype
pho-12	C27A2.4.1	STR_7455	14.7431357801355	STR genotype
pho-12	C27A2.4.1	STR_7456	13.8044852031436	STR genotype
pho-12	C27A2.4.1	STR_7459	12.0094521179872	STR genotype
pho-12	C27A2.4.1	STR_7462	15.6175041847875	STR genotype
pho-12	C27A2.4.1	STR_7464	15.0731003422383	STR genotype
pho-12	C27A2.4.1	STR_7479	15.748232714698	STR genotype
pho-12	C27A2.4.1	STR_7528	14.4019021288055	STR genotype
pho-12	C27A2.4.1	STR_7592	11.3905710178675	STR genotype
pho-12	C27A2.4.1	STR_7307	10.6996097014759	STR length
pho-12	C27A2.4.1	STR_7336	9.0789484215873	STR length
pho-12	C27A2.4.1	STR_7436	11.9111899598282	STR length
pho-12	C27A2.4.1	STR_7453	16.8564035654267	STR length
pho-12	C27A2.4.1	STR_7455	14.7431357801355	STR length
pho-12	C27A2.4.1	STR_7456	13.893002988599	STR length
pho-12	C27A2.4.1	STR_7459	12.0094521179872	STR length
pho-12	C27A2.4.1	STR_7464	15.0731003422383	STR length
pho-12	C27A2.4.1	STR_7592	11.3905710178675	STR length
C27A7.5	C27A7.5d.1	STR_24546	8.41099878818991	STR genotype
C27A7.5	C27A7.5d.1	STR_24546	8.41099878818991	STR length
C27A7.6	C27A7.6c.1	STR_24546	9.46589279883985	STR genotype
C27A7.6	C27A7.6c.1	STR_24546	9.46589279883985	STR length
C27A7.6	C27A7.6c.1	STR_24625	7.47658356978318	STR length
C27C7.1	C27C7.1.1	STR_4217	8.61395690806267	STR genotype
C27C7.1	C27C7.1.1	STR_4338	8.21843334325269	STR genotype
C27C7.1	C27C7.1.1	STR_4449	8.6023799430429	STR genotype
C27C7.1	C27C7.1.1	STR_4452	8.87253443384435	STR genotype
C27C7.1	C27C7.1.1	STR_4489	7.65751810338096	STR genotype
C27C7.1	C27C7.1.1	STR_4217	8.61395690806267	STR length
C27C7.1	C27C7.1.1	STR_4452	8.97266124163636	STR length
C27C7.1	C27C7.1.1	STR_4489	7.436115925462	STR length
C27C7.1	C27C7.1.2	STR_4217	10.8236787348392	STR genotype
C27C7.1	C27C7.1.2	STR_4326	8.21285066068197	STR genotype
C27C7.1	C27C7.1.2	STR_4330	10.2528037221094	STR genotype
C27C7.1	C27C7.1.2	STR_4332	10.3161102884168	STR genotype
C27C7.1	C27C7.1.2	STR_4338	7.57761933888038	STR genotype
C27C7.1	C27C7.1.2	STR_4452	8.90116910058662	STR genotype
C27C7.1	C27C7.1.2	STR_4489	9.59730894438579	STR genotype
C27C7.1	C27C7.1.2	STR_4217	10.8236787348392	STR length
C27C7.1	C27C7.1.2	STR_4326	8.18613035239839	STR length
C27C7.1	C27C7.1.2	STR_4332	10.3702799729604	STR length
C27C7.1	C27C7.1.2	STR_4452	8.86573892441416	STR length
C27C7.1	C27C7.1.2	STR_4489	9.02250086291924	STR length
nhr-74	C27C7.3.1	STR_3804	7.60611079608104	STR genotype
nhr-74	C27C7.3.1	STR_3811	8.08537656594984	STR genotype
nhr-74	C27C7.3.1	STR_3834	9.77008586206613	STR genotype
nhr-74	C27C7.3.1	STR_3850	9.29459138610786	STR genotype
nhr-74	C27C7.3.1	STR_3855	8.65137789746336	STR genotype
nhr-74	C27C7.3.1	STR_3904	11.8785461706544	STR genotype
nhr-74	C27C7.3.1	STR_3923	9.79128995491247	STR genotype
nhr-74	C27C7.3.1	STR_3935	9.06191189422363	STR genotype
nhr-74	C27C7.3.1	STR_3993	12.3449896084946	STR genotype
nhr-74	C27C7.3.1	STR_4087	13.3470665193799	STR genotype
nhr-74	C27C7.3.1	STR_4095	10.983461709462	STR genotype
nhr-74	C27C7.3.1	STR_4217	13.6530778531782	STR genotype
nhr-74	C27C7.3.1	STR_4323	11.9887727842096	STR genotype
nhr-74	C27C7.3.1	STR_4326	12.9036018514479	STR genotype
nhr-74	C27C7.3.1	STR_4338	14.5032743541176	STR genotype
nhr-74	C27C7.3.1	STR_4356	8.83973667436423	STR genotype
nhr-74	C27C7.3.1	STR_4395	9.28294292620337	STR genotype
nhr-74	C27C7.3.1	STR_4399	13.1643536572473	STR genotype
nhr-74	C27C7.3.1	STR_4419	11.3424627872213	STR genotype
nhr-74	C27C7.3.1	STR_4435	11.4861289979792	STR genotype
nhr-74	C27C7.3.1	STR_4449	13.9517788500374	STR genotype
nhr-74	C27C7.3.1	STR_4452	16.0283807789923	STR genotype
nhr-74	C27C7.3.1	STR_4489	12.4158504717322	STR genotype
nhr-74	C27C7.3.1	STR_4502	8.21874311958685	STR genotype
nhr-74	C27C7.3.1	STR_4510	10.2410618455759	STR genotype
